question,Kept_Record
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with an addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with an addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with an addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with an addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and don't know how to quit.,"I'm struggling with addiction, and I don't know how to stop."
I'm struggling with addiction and I don't know how to stop.,"I'm struggling with addiction, and I don't know how to stop."
